,ShrubID,Year,RingWidth,RWI_Spline,RWI_NegExp,BAI,BAI_Resid,Age,Estab,Section,SiteID,Genus,Species,StemLength,StemHeight,StemDiam,CanopyCover,Twigs,Moose,Hare,Ptarmagin,PropMoose,PropHare,PropPtarmagin,PropMoose_S,PropHare_S,PropPtarmagin_S,PropBrowse_S,Bin_Moose,Bin_Hare,Bin_Ptarmagin,Binary_Browse,MooseFeces,HareFeces,PtarmaginFeces,MooseFeces_S,HareFeces _S,PtarmaginFeces_S,DistToRoad,RoadSide,GMU,VegCoverGIS,VegCoverOBS,SoilText,SoilMoist,LastBurn,Elevation,Aspect,Slope,X_Cord,Y_Cord,Shrub_ID_year,summ.temp,temp,summ.min,summ.max,summ.rain,wint.rain,pet,wet,frost,HareIndex,GMU_year,MooseDensity
50,158-1-D-BENA,2015,0.521,1.127578002,1.187013482,6.198447172,1.169338224,8,2007,11,158-1,Betula,BENA,103,41,13,0,31,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606,158-1-D-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
51,158-2-B-BENA,2015,0.486333333,1.044869043,0.811165802,8.30621751,1.462043751,8,2007,11,158-2,Betula,BENA,139,50,23,0,53,0,0,7,0,0,0.132075472,0,0,0.078688525,0.078688525,NA,NA,Ptarmagin,1,0,0,1,0,0,1,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812,158-2-B-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
52,158-2-C-BENA,2015,0.01325,0.209984408,0.143393262,0.022051428,-3.017766953,27,1988,11,158-2,Betula,BENA,54,29,8,0,53,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,1,0,0,1,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812,158-2-C-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
53,158-3-A-BENA,2015,0.17825,1.269877605,0.403333188,1.229875601,-0.307492506,9,2006,11,158-3,Betula,BENA,100,56,15,0,32,0,0,1,0,0,0.03125,0,0,0.078688525,0.078688525,NA,NA,Ptarmagin,1,0,0,0,0,0,1,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111,158-3-A-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
54,158-3-D-BENA,2015,0.055,0.73041464,0.157078743,0.342551409,-1.460008291,10,2005,11,158-3,Betula,BENA,119,49,12,0,19,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111,158-3-D-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
55,158-4-A-BENA,2015,0.654,1.114982345,1.147589664,11.66294596,1.942011271,9,2006,11,158-4,Betula,BENA,119,54,13,0,42,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1283.367604,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,587.563538,57,15.053073,-150.286524,67.047197,158-4-A-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
56,158-4-C-BENA,2015,0.39025,0.846876671,0.83225043,6.011620868,1.40501965,10,2005,11,158-4,Betula,BENA,107,46,13,4,33,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1283.367604,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,587.563538,57,15.053073,-150.286524,67.047197,158-4-C-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
57,173-1-A-BENA,2015,0.0695,1.314030628,0.879528536,0.186135438,-0.223189317,47,1968,12,173-1,Betula,BENA,69,40,12,0,9,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159,173-1-A-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
58,173-1-B-BENA,2015,0.056,0.930898022,0.394773625,0.088492382,-1.720068426,25,1990,12,173-1,Betula,BENA,101,53,11,0,7,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159,173-1-B-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
59,173-2-A-BENA,2015,0.014,0.284555245,0.17787189,0.034943935,-1.686841152,56,1959,12,173-2,Betula,BENA,94,43,12,0,6,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,2,0,0,4,0,0,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457,173-2-A-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
60,173-2-C-BENA,2015,0.06775,0.414032394,0.268835051,0.5566374,-0.273087452,18,1997,12,173-2,Betula,BENA,107,64,12,0,13,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,2,0,0,4,0,0,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457,173-2-C-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
61,173-3-B-BENA,2015,0.05425,1.608117199,0.606019859,0.081423602,-0.976160392,50,1965,12,173-3,Betula,BENA,70,51,14,0,9,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627,173-3-B-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
62,173-3-C-BENA,2015,0.07125,0.952925593,0.502251811,0.186401491,-1.667001809,14,2001,12,173-3,Betula,BENA,32,27,6,0,6,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627,173-3-C-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
63,173-4-B-BENA,2015,0.04475,0.861207044,0.260775646,0.097883191,-1.619210051,25,1990,12,173-4,Betula,BENA,124,71,14,0,12,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,1,0,0,4,0,0,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891,173-4-B-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
64,173-4-C-BENA,2015,0.094,0.943261791,0.770579988,0.314357186,0.275201802,46,1969,12,173-4,Betula,BENA,119,74,14,0,14,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,1,0,0,4,0,0,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891,173-4-C-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
65,184-1-B-BENA,2015,0.11825,0.952385032,1.067269192,0.685683816,1.430385586,63,1952,13,184-1,Betula,BENA,128,51,19,0,13,0,1,0,0,0.076923077,0,0.099415205,0.058479532,0,0.157894737,NA,Hare,NA,1,2,0,0,5,6,0,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938,184-1-B-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
66,184-1-C-BENA,2015,0.13775,0.785478273,0.633593429,0.586706762,0.122825783,24,1991,13,184-1,Betula,BENA,166,49,15,8,26,1,2,0,0.038461538,0.076923077,0,0.099415205,0.058479532,0,0.157894737,Moose,Hare,NA,1,2,0,0,5,6,0,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938,184-1-C-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
67,184-2-A-BENA,2015,0.02725,0.69461681,0.219121386,0.049374645,-2.085976509,30,1985,13,184-2,Betula,BENA,89,39,11,0,12,0,1,0,0,0.083333333,0,0.099415205,0.058479532,0,0.157894737,NA,Hare,NA,1,1,0,0,5,6,0,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156,184-2-A-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
68,184-2-D-BENA,2015,0.056,1.600189595,0.604044944,0.081103356,-1.132649737,44,1971,13,184-2,Betula,BENA,84,38,12,10,7,0,0,0,0,0,0,0.099415205,0.058479532,0,0.157894737,NA,NA,NA,0,1,0,0,5,6,0,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156,184-2-D-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
69,184-3-B-BENA,2015,0.099,1.196118482,0.666880509,0.244148852,-0.205543579,38,1977,13,184-3,Betula,BENA,71,35,17,0,17,0,2,0,0,0.117647059,0,0.099415205,0.058479532,0,0.157894737,NA,Hare,NA,1,1,3,0,5,6,0,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937,184-3-B-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
70,184-3-D-BENA,2015,0.042,1.111816709,0.337393107,0.053636411,-2.128916155,27,1988,13,184-3,Betula,BENA,103,48,17,7,31,3,1,0,0.096774194,0.032258065,0,0.099415205,0.058479532,0,0.157894737,Moose,Hare,NA,1,1,3,0,5,6,0,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937,184-3-D-BENA_2015,11.26666705,-5.783333302,6.200000127,16.36666711,164.3000069,60.70000148,1.133333363,113.4299974,257.0099962,1,24A_2015,0.77
71,191-1-C-BENA,2015,0.09725,1.24964274,0.50136467,0.190415269,-1.734133308,13,2002,14,191-1,Betula,BENA,105,51,8,16,13,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,1,0,0,5,0,0,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764,191-1-C-BENA_2015,9.400000254,-7.250000032,4.500000079,14.33333397,160.9000072,33.00000012,1.025000013,92.63999772,273.6199968,1,24A_2015,0.77
72,191-1-D-BENA,2015,0.061,0.894351638,0.284682482,0.128588529,-1.806593229,17,1998,14,191-1,Betula,BENA,135,61,10,9,18,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,1,0,0,5,0,0,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764,191-1-D-BENA_2015,9.400000254,-7.250000032,4.500000079,14.33333397,160.9000072,33.00000012,1.025000013,92.63999772,273.6199968,1,24A_2015,0.77
73,191-2-A-BENA,2015,0.04175,0.991623649,0.260546055,0.06587586,-2.167761334,22,1993,14,191-2,Betula,BENA,82,51,10,0,13,1,0,0,0.076923077,0,0,0.203703704,0.009259259,0,0.212962963,Moose,NA,NA,1,0,0,0,5,0,0,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671,191-2-A-BENA_2015,9.400000254,-7.250000032,4.500000079,14.33333397,160.9000072,33.00000012,1.025000013,92.63999772,273.6199968,1,24A_2015,0.77
74,191-2-B-BENA,2015,0.05375,0.502667021,0.425041186,0.145431196,-1.489567621,20,1995,14,191-2,Betula,BENA,92,71,8,0,13,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,0,0,0,5,0,0,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671,191-2-B-BENA_2015,9.400000254,-7.250000032,4.500000079,14.33333397,160.9000072,33.00000012,1.025000013,92.63999772,273.6199968,1,24A_2015,0.77
75,191-3-A-BENA,2015,0.031,1.066259061,0.31144796,0.051389127,-1.896624898,34,1981,14,191-3,Betula,BENA,102,51,9,0,9,0,1,0,0,0.111111111,0,0.203703704,0.009259259,0,0.212962963,NA,Hare,NA,1,2,0,0,5,0,0,1608.343863,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.475037,298,4.15829,-149.859591,67.475979,191-3-A-BENA_2015,9.400000254,-7.250000032,4.500000079,14.33333397,160.9000072,33.00000012,1.025000013,92.63999772,273.6199968,1,24A_2015,0.77
76,191-3-D-BENA,2015,0.087333333,0.830910226,0.609753494,0.300796318,-0.319436215,29,1986,14,191-3,Betula,BENA,110,71,10,0,16,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,2,0,0,5,0,0,1608.343863,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.475037,298,4.15829,-149.859591,67.475979,191-3-D-BENA_2015,9.400000254,-7.250000032,4.500000079,14.33333397,160.9000072,33.00000012,1.025000013,92.63999772,273.6199968,1,24A_2015,0.77
77,191-4-A-BENA,2015,0.07675,0.409442371,0.280122268,0.506406475,-0.508216883,16,1999,14,191-4,Betula,BENA,105,69,11,0,12,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,1,0,0,5,0,0,1634.196324,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,497.007599,303,3.553675,-149.85875,67.475963,191-4-A-BENA_2015,9.400000254,-7.250000032,4.500000079,14.33333397,160.9000072,33.00000012,1.025000013,92.63999772,273.6199968,1,24A_2015,0.77
78,191-4-B-BENA,2015,0.037,0.781967831,0.284129693,0.072300613,-1.62756461,32,1983,14,191-4,Betula,BENA,77,59,11,0,12,0,1,0,0,0.083333333,0,0.203703704,0.009259259,0,0.212962963,NA,Hare,NA,1,1,0,0,5,0,0,1634.196324,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,497.007599,303,3.553675,-149.85875,67.475963,191-4-B-BENA_2015,9.400000254,-7.250000032,4.500000079,14.33333397,160.9000072,33.00000012,1.025000013,92.63999772,273.6199968,1,24A_2015,0.77
79,203-1-A-BENA,2015,0.15425,1.184878464,1.124214627,0.481077384,-0.026956754,25,1990,15,203-1,Betula,BENA,97,41,11,0,17,1,0,0,0.058823529,0,0,0.048231511,0.012861736,0,0.061093248,Moose,NA,NA,1,1,0,0,4,3,0,905.036767,East,24A,Low Shrub,Low Shrub,Loam,Mesic,0,550.644958,299,23.927214,-149.794431,67.571449,203-1-A-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
80,203-1-D-BENA,2015,0.0865,0.52552036,0.415513944,0.466319164,-0.157617089,23,1992,15,203-1,Betula,BENA,143,46,14,0,26,2,0,0,0.076923077,0,0,0.048231511,0.012861736,0,0.061093248,Moose,NA,NA,1,1,0,0,4,3,0,905.036767,East,24A,Low Shrub,Low Shrub,Loam,Mesic,0,550.644958,299,23.927214,-149.794431,67.571449,203-1-D-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
81,203-2-B-BENA,2015,0.21725,1.021624468,0.785409942,1.376112812,0.563807164,17,1998,15,203-2,Betula,BENA,146,44,15,0,20,0,0,0,0,0,0,0.048231511,0.012861736,0,0.061093248,NA,NA,NA,0,0,1,0,4,3,0,933.944119,East,24A,Low Shrub,Low Shrub,Loam,Mesic,0,566.911377,300,26.508135,-149.793674,67.571447,203-2-B-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
82,203-2-C-BENA,2015,0.0465,1.015955509,0.334141043,0.116136826,-0.917555083,39,1976,15,203-2,Betula,BENA,118,35,14,0,38,0,0,0,0,0,0,0.048231511,0.012861736,0,0.061093248,NA,NA,NA,0,0,1,0,4,3,0,933.944119,East,24A,Low Shrub,Low Shrub,Loam,Mesic,0,566.911377,300,26.508135,-149.793674,67.571447,203-2-C-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
83,203-3-B-BENA,2015,0.169,1.793764775,0.888406377,0.727107483,0.058593323,19,1996,15,203-3,Betula,BENA,108,53,11,7,21,0,0,0,0,0,0,0.048231511,0.012861736,0,0.061093248,NA,NA,NA,0,0,1,0,4,3,0,922.335664,East,24A,Low Shrub,Low Shrub,Loam,Mesic,0,556.241272,305,23.609533,-149.79364,67.571701,203-3-B-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
84,203-3-D-BENA,2015,0.16525,1.625213342,1.005804779,0.658928835,0.188128149,23,1992,15,203-3,Betula,BENA,108,52,11,0,7,1,0,0,0.14,0,0,0.048231511,0.012861736,0,0.061093248,Moose,NA,NA,1,0,1,0,4,3,0,922.335664,East,24A,Low Shrub,Low Shrub,Loam,Mesic,0,556.241272,305,23.609533,-149.79364,67.571701,203-3-D-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
85,203-4-A-BENA,2015,0.2085,1.552389244,1.19722881,0.97532786,0.352292693,19,1996,15,203-4,Betula,BENA,85,42,10,0,10,0,0,0,0,0,0,0.048231511,0.012861736,0,0.061093248,NA,NA,NA,0,1,1,0,4,3,0,951.384807,East,24A,Low Shrub,Low Shrub,Loam,Mesic,0,569.135193,316,29.227108,-149.792864,67.571712,203-4-A-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
86,203-4-B-BENA,2015,0.11325,0.699750688,0.689147555,0.615953418,0.655329167,36,1979,15,203-4,Betula,BENA,99,36,12,0,12,0,0,0,0,0,0,0.048231511,0.012861736,0,0.061093248,NA,NA,NA,0,1,1,0,4,3,0,951.384807,East,24A,Low Shrub,Low Shrub,Loam,Mesic,0,569.135193,316,29.227108,-149.792864,67.571712,203-4-B-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
87,209-1-C-BENA,2015,0.112666667,1.173486073,0.700566545,0.396899005,-0.172499447,26,1989,16,209-1,Betula,BENA,58,59,14,0,9,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,1,0,1,5,1,698.873831,East,24A,Low Shrub,Black Spruce Woodland,Sandy Loam,Mesic - Xeric,0,553.345276,287,19.679848,-149.692986,67.655886,209-1-C-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
88,209-1-D-BENA,2015,0.07075,1.140911404,0.713359741,0.215988618,-0.571058458,31,1984,16,209-1,Betula,BENA,76,39,10,0,6,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,1,0,1,5,1,698.873831,East,24A,Low Shrub,Black Spruce Woodland,Sandy Loam,Mesic - Xeric,0,553.345276,287,19.679848,-149.692986,67.655886,209-1-D-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
89,209-2-B-BENA,2015,0.11525,0.937737278,0.865104355,0.321426358,0.323104575,47,1968,16,209-2,Betula,BENA,104,57,18,0,18,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,0,0,1,5,1,728.528855,East,24A,Low Shrub,Black Spruce Woodland,Sandy Loam,Mesic - Xeric,0,561.911133,287,21.070175,-149.692261,67.656,209-2-B-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
90,209-2-D-BENA,2015,0.03825,0.887495574,0.69709348,0.066481795,-1.087056844,54,1961,16,209-2,Betula,BENA,86,47,10,0,6,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,0,0,1,5,1,728.528855,East,24A,Low Shrub,Black Spruce Woodland,Sandy Loam,Mesic - Xeric,0,561.911133,287,21.070175,-149.692261,67.656,209-2-D-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
91,209-3-A-BENA,2015,0.1375,1.565396888,1.633158144,0.474517935,0.900211162,55,1960,16,209-3,Betula,BENA,67,52,13,0,10,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,1,0,1,5,1,711.058695,East,24A,Low Shrub,Black Spruce Woodland,Sandy Loam,Mesic - Xeric,0,553.430786,276,18.070417,-149.69261,67.656251,209-3-A-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
92,209-3-D-BENA,2015,0.0475,0.634523622,0.412631332,0.095280578,-1.314850219,33,1982,16,209-3,Betula,BENA,84,39,10,0,8,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,1,0,1,5,1,711.058695,East,24A,Low Shrub,Black Spruce Woodland,Sandy Loam,Mesic - Xeric,0,553.430786,276,18.070417,-149.69261,67.656251,209-3-D-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
93,209-4-C-BENA,2015,0.037,0.681920476,0.282539033,0.065849353,-2.064329757,24,1991,16,209-4,Betula,BENA,57,38,10,0,7,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,0,0,1,5,1,738.024448,East,24A,Low Shrub,Black Spruce Woodland,Sandy Loam,Mesic - Xeric,0,561.090881,296,18.584587,-149.691928,67.656444,209-4-C-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
94,209-4-D-BENA,2015,0.029333333,0.917771535,0.398036705,0.043926423,-1.773292331,43,1972,16,209-4,Betula,BENA,71,50,9,0,8,0,0,0,0,0,0,0.006097561,0.006097561,0.012195122,0.024390244,NA,NA,NA,0,0,0,0,1,5,1,738.024448,East,24A,Low Shrub,Black Spruce Woodland,Sandy Loam,Mesic - Xeric,0,561.090881,296,18.584587,-149.691928,67.656444,209-4-D-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
95,222-1-B-BENA,2015,0.098,1.112275295,0.543360819,0.296176789,-0.110503034,35,1980,17,222-1,Betula,BENA,63,58,19,0,9,0,2,0,0,0.222222222,0,0.012295082,0.254098361,0,0.266393443,NA,Hare,NA,1,2,18,0,3,41,0,769.468544,East,24A,Low Shrub,Tall Shrub,Clay Loam,Mesic,0,669.484009,287,15.029548,-149.809491,67.826198,222-1-B-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
96,222-1-D-BENA,2015,0.0175,0.620358363,0.172068051,0.024657575,-2.630967349,34,1981,17,222-1,Betula,BENA,78,38,9,0,9,0,2,0,0,0.222222222,0,0.012295082,0.254098361,0,0.266393443,NA,Hare,NA,1,2,18,0,3,41,0,769.468544,East,24A,Low Shrub,Tall Shrub,Clay Loam,Mesic,0,669.484009,287,15.029548,-149.809491,67.826198,222-1-D-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
97,222-2-A-BENA,2015,0.22725,1.646956695,1.540282413,0.871169337,0.743966809,29,1986,17,222-2,Betula,BENA,81,59,12,0,9,0,0,0,0,0,0,0.012295082,0.254098361,0,0.266393443,NA,NA,NA,0,3,13,0,3,41,0,794.735172,East,24A,Low Shrub,Tall Shrub,Clay Loam,Mesic,0,676.198608,282,15.59229,-149.808768,67.826375,222-2-A-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
98,222-2-D-BENA,2015,0.125,1.130695655,0.63904211,0.382881605,-0.864847037,15,2000,17,222-2,Betula,BENA,62,59,8,0,6,0,1,0,0,0.166666667,0,0.012295082,0.254098361,0,0.266393443,NA,Hare,NA,1,3,13,0,3,41,0,794.735172,East,24A,Low Shrub,Tall Shrub,Clay Loam,Mesic,0,676.198608,282,15.59229,-149.808768,67.826375,222-2-D-BENA_2015,8.500000159,-8.116666843,3.700000127,13.30000019,148.2000008,26.39999977,1.016666699,83.05999935,282.02,1,24A_2015,0.77
