Section,ShrubID,SiteID,Species,StemLength,StemHeight,StemDiam,CanopyCover,Twigs,Moose,Hare,Ptarmagin,PropMoose,PropHare,PropPtarmagin,BinaryBrowse,BMoose,BHare,BPtarmagin,DistToRoad,RoadSide,GMU,VegCoverGIS,VegCoverOBS,SoilText,SoilMoist,LastBurn,Elevation,Aspect,Slope,X_Cord,Y_Cord
11,158-1-B-BENA,158-1,BENA,75,35,10,0,16,0,0,0,,,,,,,,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606
11,158-1-C-SAPU,158-1,SAPU,124,107,23,0,36,0,0,11,,,0.305555556,1,,,Ptarmagin,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606
11,158-1-C-BENA,158-1,BENA,74,39,15,3,27,0,0,0,,,,,,,,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606
11,158-1-D-ALVI,158-1,ALVI,115,110,20,15,18,0,0,0,,,,,,,,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606
11,158-1-D-BENA,158-1,BENA,103,41,13,0,31,0,0,0,,,,,,,,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606
11,158-1-D-SAGL,158-1,SAGL,134,119,17,9,22,0,0,2,,,0.090909091,1,,,Ptarmagin,1304.611642,East,24A,Low Shrub,Low Shrub,Sandy Loam,Mesic - Xeric,2005,586.787537,51,13.434302,-150.285356,67.046606
11,158-2-A-BENA,158-2,BENA,77,37,14,0,46,0,0,2,,,0.043478261,1,,,Ptarmagin,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-A-SAPU,158-2,SAPU,110,91,18,6,25,0,0,0,,,,,,,,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-B-BENA,158-2,BENA,139,50,23,0,53,0,0,7,,,0.132075472,1,,,Ptarmagin,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-B-SAPU,158-2,SAPU,112,96,18,0,49,0,0,3,,,0.06122449,1,,,Ptarmagin,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-C-ALVI,158-2,ALVI,123,118,22,19,15,0,0,0,,,,,,,,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-C-BENA,158-2,BENA,54,29,8,0,53,0,0,0,,,,,,,,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-C-SAPU,158-2,SAPU,121,110,23,13,67,0,0,1,,,0.014925373,1,,,Ptarmagin,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-D-BENA,158-2,BENA,107,52,9,0,19,0,0,0,,,,,,,,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-D-SAPU,158-2,SAPU,74,58,13,7,21,0,0,2,,,0.095238095,1,,,Ptarmagin,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-2-D-ALVI,158-2,ALVI,113,101,22,27,13,0,0,0,,,,,,,,1283.38641,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,590.000549,54,15.617359,-150.286104,67.046812
11,158-3-A-BENA,158-3,BENA,100,56,15,0,32,0,0,1,,,0.03125,1,,,Ptarmagin,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111
11,158-3-A-SAPU,158-3,SAPU,91,77,19,0,37,0,0,3,,,0.081081081,1,,,Ptarmagin,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111
11,158-3-A-ALVI,158-3,ALVI,194,183,28,23,29,0,0,0,,,,,,,,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111
11,158-3-B-BENA,158-3,BENA,92,34,11,0,32,0,0,2,,,0.0625,1,,,Ptarmagin,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111
11,158-3-B-ALVI,158-3,ALVI,152,136,19,17,52,0,0,5,,,0.096153846,1,,,Ptarmagin,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111
11,158-3-B-SAPU,158-3,SAPU,129,118,12,11,15,0,0,0,,,,,,,,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111
11,158-3-C-BENA,158-3,BENA,103,41,19,5,26,0,0,3,,,0.115384615,1,,,Ptarmagin,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111
11,158-3-D-BENA,158-3,BENA,119,49,12,0,19,0,0,0,,,,,,,,1313.543229,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,580.218689,48,13.61797,-150.285679,67.047111
11,158-4-A-BENA,158-4,BENA,119,54,13,0,42,0,0,0,,,,,,,,1283.367604,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,587.563538,57,15.053073,-150.286524,67.047197
11,158-4-B-BENA,158-4,BENA,84,39,12,7,27,0,0,0,,,,,,,,1283.367604,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,587.563538,57,15.053073,-150.286524,67.047197
11,158-4-C-BENA,158-4,BENA,107,46,13,4,33,0,0,0,,,,,,,,1283.367604,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,587.563538,57,15.053073,-150.286524,67.047197
11,158-4-C-SAPU,158-4,SAPU,191,163,27,14,50,0,0,4,,,0.08,1,,,Ptarmagin,1283.367604,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,587.563538,57,15.053073,-150.286524,67.047197
11,158-4-D-BENA,158-4,BENA,102,47,12,0,18,0,0,0,,,,,,,,1283.367604,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,587.563538,57,15.053073,-150.286524,67.047197
11,158-4-D-ALVI,158-4,ALVI,218,197,33,29,39,0,0,0,,,,,,,,1283.367604,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Sandy Loam,Mesic - Xeric,2005,587.563538,57,15.053073,-150.286524,67.047197
12,173-1-A-BENA,173-1,BENA,69,40,12,0,9,0,0,0,,,,,,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-1-A-SAPU,173-1,SAPU,112,96,14,9,23,2,0,0,0.086956522,,,1,Moose,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-1-B-BENA,173-1,BENA,101,53,11,0,7,0,0,0,,,,,,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-1-B-SAPU,173-1,SAPU,118,88,16,17,14,6,0,0,0.428571429,,,1,Moose,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-1-C-ALVI,173-1,ALVI,149,130,19,33,14,0,0,0,,,,,,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-1-C-BENA,173-1,BENA,89,57,8,0,10,0,0,0,,,,,,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-1-C-SAPU,173-1,SAPU,168,115,28,11,51,21,0,0,0.411764706,,,1,Moose,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-1-D-BENA,173-1,BENA,112,49,9,0,18,0,0,0,,,,,,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-1-D-SAPU,173-1,SAPU,65,51,19,18,7,0,0,0,,,,,,,,1301.486525,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,349.871613,358,2.901099,-150.191497,67.228159
12,173-2-A-ALVI,173-2,ALVI,82,71,20,0,15,0,0,0,,,,,,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-A-BENA,173-2,BENA,94,43,12,0,6,0,0,0,,,,,,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-A-SAPU,173-2,SAPU,71,64,11,0,12,1,0,0,0.083333333,,,1,Moose,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-B-ALVI,173-2,ALVI,194,176,22,18,17,1,0,0,0.058823529,,,1,Moose,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-B-BENA,173-2,BENA,94,62,10,0,10,0,0,0,,,,,,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-C-ALVI,173-2,ALVI,109,101,21,9,13,0,0,0,,,,,,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-C-BENA,173-2,BENA,107,64,12,0,13,0,0,0,,,,,,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-C-SAPU,173-2,SAPU,129,111,17,16,20,7,0,0,0.35,,,1,Moose,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-D-BENA,173-2,BENA,70,39,8,0,8,0,0,0,,,,,,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-2-D-SAPU,173-2,SAPU,89,70,12,0,18,0,0,0,,,,,,,,1323.706943,East,24A,Tussock Tundra (Low shrub or Herbaceous),Low Shrub,Clay Loam,Mesic,0,348.371155,13,2.823825,-150.190835,67.228457
12,173-3-A-BENA,173-3,BENA,61,39,12,0,12,0,0,0,,,,,,,,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627
12,173-3-A-SAPU,173-3,SAPU,59,53,10,0,2,0,0,0,,,,,,,,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627
12,173-3-B-BENA,173-3,BENA,70,51,14,0,9,0,0,0,,,,,,,,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627
12,173-3-B-SAPU,173-3,SAPU,84,81,12,0,7,1,0,0,0.142857143,,,1,Moose,,,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627
12,173-3-C-ALVI,173-3,ALVI,149,119,19,22,10,0,0,0,,,,,,,,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627
12,173-3-C-BENA,173-3,BENA,32,27,6,0,6,0,0,0,,,,,,,,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627
12,173-3-C-SAPU,173-3,SAPU,91,75,16,8,18,2,0,0,0.111111111,,,1,Moose,,,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627
12,173-3-D-BENA,173-3,BENA,94,57,7,10,15,0,0,0,,,,,,,,1278.311889,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,347.24527,24,1.739254,-150.191816,67.228627
12,173-4-A-BENA,173-4,BENA,64,41,9,17,8,0,0,0,,,,,,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
12,173-4-B-ALVI,173-4,ALVI,147,132,23,29,24,0,0,0,,,,,,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
12,173-4-B-BENA,173-4,BENA,124,71,14,0,12,0,0,0,,,,,,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
12,173-4-B-SAPU,173-4,SAPU,149,112,21,11,30,5,0,0,0.166666667,,,1,Moose,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
12,173-4-C-ALVI,173-4,ALVI,139,104,38,25,39,0,0,0,,,,,,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
12,173-4-C-BENA,173-4,BENA,119,74,14,0,14,0,0,0,,,,,,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
12,173-4-C-SAPU,173-4,SAPU,167,122,27,13,41,9,0,0,0.219512195,,,1,Moose,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
12,173-4-D-ALVI,173-4,ALVI,122,113,57,0,21,0,0,0,,,,,,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
12,173-4-D-BENA,173-4,BENA,89,65,18,5,16,0,0,0,,,,,,,,1308.377258,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,346.165253,355,1.872125,-150.190975,67.22891
13,184-1-A-BENA,184-1,BENA,124,47,16,17,15,2,0,0,0.133333333,,,1,Moose,,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-1-A-SAPU,184-1,SAPU,133,112,18,3,22,6,0,0,0.272727273,,,1,Moose,,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-1-A-ALVI,184-1,ALVI,215,186,45,16,28,3,0,0,0.107142857,,,1,Moose,,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-1-B-BENA,184-1,BENA,128,51,19,0,13,0,1,0,,0.076923077,,1,,Hare,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-1-B-SAPU,184-1,SAPU,78,64,18,13,30,6,0,0,0.2,,,1,Moose,,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-1-C-BENA,184-1,BENA,166,49,15,8,26,1,2,0,0.038461538,0.076923077,,1,Moose,Hare,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-1-C-SAPU,184-1,SAPU,108,91,21,0,42,8,1,0,0.19047619,0.023809524,,1,Moose,Hare,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-1-D-BENA,184-1,BENA,146,53,15,0,20,0,0,0,,,,,,,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-1-D-SAPU,184-1,SAPU,126,103,16,22,28,5,0,0,0.178571429,,,1,Moose,,,692.283244,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,423.977753,249,10.469168,-150.109686,67.368938
13,184-2-A-SAPU,184-2,SAPU,124,118,27,4,36,7,0,0,0.194444444,,,1,Moose,,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-2-A-BENA,184-2,BENA,89,39,11,0,12,0,1,0,,0.083333333,,1,,Hare,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-2-B-BENA,184-2,BENA,74,26,9,0,13,0,0,0,,,,,,,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-2-B-SAPU,184-2,SAPU,132,114,21,9,23,3,0,0,0.130434783,,,1,Moose,,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-2-C-ALVI,184-2,ALVI,209,196,38,22,52,2,0,0,0.038461538,,,1,Moose,,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-2-C-BENA,184-2,BENA,98,41,11,8,16,0,0,0,,,,,,,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-2-C-SAPU,184-2,SAPU,79,63,10,17,11,4,1,0,0.363636364,0.090909091,,1,Moose,Hare,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-2-D-BENA,184-2,BENA,84,38,12,10,7,0,0,0,,,,,,,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-2-D-SAPU,184-2,SAPU,172,139,22,0,38,6,3,0,0.157894737,0.078947368,,1,Moose,Hare,,706.210196,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,429.192566,258,16.706417,-150.109279,67.369156
13,184-3-A-SAPU,184-3,SAPU,127,107,17,8,33,0,0,0,,,,,,,,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937
13,184-3-A-BENA,184-3,BENA,84,39,8,3,12,0,0,0,,,,,,,,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937
13,184-3-B-SAPU,184-3,SAPU,111,105,18,11,36,5,3,0,0.138888889,0.083333333,,1,Moose,Hare,,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937
13,184-3-B-BENA,184-3,BENA,71,35,17,0,17,0,2,0,,0.117647059,,1,,Hare,,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937
13,184-3-C-SAPU,184-3,SAPU,130,116,18,14,25,1,4,0,0.04,0.16,,1,Moose,Hare,,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937
13,184-3-C-BENA,184-3,BENA,74,37,9,0,12,0,0,0,,,,,,,,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937
13,184-3-D-SAPU,184-3,SAPU,66,58,11,0,18,1,2,0,0.055555556,0.111111111,,1,Moose,Hare,,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937
13,184-3-D-BENA,184-3,BENA,103,48,17,7,31,3,1,0,0.096774194,0.032258065,,1,Moose,Hare,,683.765397,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,425.482941,261,10.788996,-150.109693,67.36937
13,184-4-A-SAPU,184-4,SAPU,166,134,16,13,24,0,0,0,,,,,,,,702.330496,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,431.246765,263,17.707565,-150.109187,67.369491
13,184-4-B-SAPU,184-4,SAPU,97,61,14,35,25,2,0,0,0.08,,,1,Moose,,,702.330496,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,431.246765,263,17.707565,-150.109187,67.369491
13,184-4-C-SAPU,184-4,SAPU,142,131,16,7,32,1,3,0,0.03125,0.09375,,1,Moose,Hare,,702.330496,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,431.246765,263,17.707565,-150.109187,67.369491
13,184-4-C-ALVI,184-4,ALVI,181,157,26,5,28,1,0,0,0.035714286,,,1,Moose,,,702.330496,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,431.246765,263,17.707565,-150.109187,67.369491
13,184-4-D-SAPU,184-4,SAPU,139,114,15,19,23,0,0,0,,,,,,,,702.330496,East,24A,White Spruce or Black Spruce (Open-Closed),Tall Shrub,Clay Loam,Mesic,0,431.246765,263,17.707565,-150.109187,67.369491
14,191-1-A-ALVI,191-1,ALVI,197,186,22,47,57,0,0,0,,,,,,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-A-BENA,191-1,BENA,107,68,14,11,18,0,0,0,,,,,,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-A-SAPU,191-1,SAPU,139,121,21,18,41,3,0,0,0.073170732,,,1,Moose,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-B-ALVI,191-1,ALVI,141,138,15,7,22,0,0,0,,,,,,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-B-BENA,191-1,BENA,101,43,10,0,15,0,0,0,,,,,,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-B-SAPU,191-1,SAPU,112,103,12,23,16,2,0,0,0.125,,,1,Moose,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-C-BENA,191-1,BENA,105,51,8,16,13,0,0,0,,,,,,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-C-SAPU,191-1,SAPU,163,139,21,0,37,12,0,0,0.324324324,,,1,Moose,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-D-BENA,191-1,BENA,135,61,10,9,18,0,0,0,,,,,,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-1-D-SAPU,191-1,SAPU,125,109,15,26,26,3,0,0,0.115384615,,,1,Moose,,,1595.806211,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,492.755432,293,2.980974,-149.860617,67.475764
14,191-2-A-ALVI,191-2,ALVI,118,109,14,19,16,0,0,0,,,,,,,,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671
14,191-2-A-BENA,191-2,BENA,82,51,10,0,13,1,0,0,0.076923077,,,1,Moose,,,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671
14,191-2-A-SAPU,191-2,SAPU,126,110,15,27,22,2,0,0,0.090909091,,,1,Moose,,,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671
14,191-2-B-ALVI,191-2,ALVI,192,187,22,51,27,0,1,0,,0.037037037,,1,,Hare,,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671
14,191-2-B-BENA,191-2,BENA,92,71,8,0,13,0,0,0,,,,,,,,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671
14,191-2-B-SAPU,191-2,SAPU,107,87,14,11,25,15,1,0,0.6,0.04,,1,Moose,Hare,,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671
14,191-2-C-BENA,191-2,BENA,113,59,11,17,19,0,0,0,,,,,,,,1628.072852,East,24A,Low Shrub,Low Shrub,Clay Loam,Mesic,0,494.812988,260,1.497492,-149.859771,67.475671
